OrderID,OrderDate,Year,Month,Quarter,Season,CustomerID,Gender,Segment,Region,Country,Category,Sub_Category,ProductName,Unit_Price,Quantity,Discount,Revenue,Cost,Profit,Profit_Margin_%,Shipping_Cost,Shipping_Method,Shipping_Days,Payment_Method,Order_Status
ORD-004688,12/2/2021,2021,12,Q4,Winter,CUST-07902,Male,Regular,Middle East,Jordan,Beauty & Health,Supplements,Vitamin D3,77,1,0%,77,45,33,42.22,8,Economy,7,Google Pay,Returned
ORD-004689,10/16/2023,2023,10,Q4,Fall,CUST-07403,Female,Regular,Europe,UK,Home & Kitchen,Furniture,Office Chair,116,2,0%,233,155,78,33.55,10,Standard,7,Cash on Delivery,Delivered
ORD-004690,3/24/2024,2024,3,Q1,Spring,CUST-03552,Female,Regular,North America,Mexico,Home & Kitchen,Furniture,Bookshelf 5-Tier,321,1,25%,241,209,32,13.17,53,Overnight,3,Cash on Delivery,Returned
ORD-004691,5/14/2021,2021,5,Q2,Spring,CUST-06112,Female,Regular,North America,Mexico,Books & Media,Software,VPN Premium 1Y,87,1,20%,69,52,17,24.74,16,Standard,7,Apple Pay,Delivered
ORD-004692,7/18/2023,2023,7,Q3,Summer,CUST-04983,Male,New,Middle East,Jordan,Home & Kitchen,Kitchen Tools,Non-stick Pan Set,146,2,30%,204,215,-11,-5.37,100,Overnight,10,Credit Card,Delivered
ORD-004693,6/13/2023,2023,6,Q2,Summer,CUST-02435,Female,Premium,Asia,China,Clothing,Men's Wear,Slim Fit Jeans,23,5,10%,104,72,33,31.38,5,Economy,11,Debit Card,Returned
ORD-004694,5/8/2024,2024,5,Q2,Spring,CUST-04362,Male,New,Middle East,Jordan,Home & Kitchen,Kitchen Tools,Storage Container Set,75,1,0%,75,53,22,29.3,17,Standard,12,Bank Transfer,Delivered
ORD-004695,4/11/2023,2023,4,Q2,Spring,CUST-02458,Male,New,North America,Mexico,Home & Kitchen,Appliances,Coffee Maker,198,2,0%,396,262,133,33.68,11,Standard,9,Bank Transfer,Delivered
ORD-004696,7/3/2024,2024,7,Q3,Summer,CUST-02016,Male,Regular,North America,USA,Beauty & Health,Skincare,Moisturizing Cream,41,10,15%,345,279,66,19.07,35,Express,5,Google Pay,Delivered
ORD-004697,8/16/2022,2022,8,Q3,Summer,CUST-04159,Male,Regular,Middle East,Jordan,Books & Media,Software,Adobe Creative Cloud,31,3,25%,70,55,15,21.33,10,Standard,12,Google Pay,Processing
ORD-004698,1/22/2023,2023,1,Q1,Winter,CUST-05179,Female,New,North America,Mexico,Home & Kitchen,Furniture,TV Stand,241,1,20%,192,169,23,11.97,92,Overnight,10,Cash on Delivery,Processing
ORD-004699,4/28/2021,2021,4,Q2,Spring,CUST-03934,Female,Regular,North America,Mexico,Electronics,Headphones,Sony WH-1000XM5,241,2,30%,337,350,-13,-3.86,80,Overnight,3,Cash on Delivery,Delivered
ORD-004700,5/4/2023,2023,5,Q2,Spring,CUST-07985,Male,Regular,Middle East,UAE,Clothing,Women's Wear,Maxi Skirt,119,1,0%,119,79,39,33.17,8,Standard,12,Google Pay,Returned
ORD-004701,10/10/2023,2023,10,Q4,Fall,CUST-05535,Female,Regular,Asia,South Korea,Electronics,Laptops,Dell XPS 15,601,1,0%,601,321,281,46.71,7,Economy,23,Apple Pay,Delivered
ORD-004702,7/4/2023,2023,7,Q3,Summer,CUST-05058,Male,Regular,North America,USA,Electronics,Smartphones,Google Pixel 7,348,1,40%,209,226,-17,-8.05,7,Economy,9,Debit Card,Returned
ORD-004703,5/15/2022,2022,5,Q2,Spring,CUST-01759,Female,Regular,Europe,France,Home & Kitchen,Furniture,Office Chair,257,2,50%,257,301,-43,-16.88,50,Express,14,Bank Transfer,Delivered
ORD-004704,8/12/2022,2022,8,Q3,Summer,CUST-03001,Female,Regular,Europe,Germany,Electronics,Laptops,HP Spectre x360,2152,2,50%,2152,1989,163,7.55,92,Overnight,9,Apple Pay,Delivered
ORD-004705,6/29/2022,2022,6,Q2,Summer,CUST-04078,Male,Regular,Europe,Spain,Electronics,Tablets,Samsung Galaxy Tab S9,532,2,30%,745,785,-40,-5.34,35,Express,8,Bank Transfer,Delivered
ORD-004706,4/30/2022,2022,4,Q2,Spring,CUST-02732,Male,Regular,Asia,Japan,Electronics,Headphones,AirPods Pro,155,3,10%,417,319,99,23.64,11,Standard,19,Debit Card,Delivered
ORD-004707,11/30/2023,2023,11,Q4,Fall,CUST-04329,Male,New,Europe,Italy,Electronics,Tablets,Huawei MatePad 11,554,1,0%,554,295,259,46.72,34,Express,10,PayPal,Delivered
ORD-004708,4/16/2023,2023,4,Q2,Spring,CUST-04514,Female,Regular,Asia,India,Electronics,Laptops,Dell XPS 15,1129,1,0%,1129,539,590,52.26,68,Overnight,16,Credit Card,Returned
ORD-004709,8/3/2023,2023,8,Q3,Summer,CUST-05813,Female,Regular,Europe,Italy,Home & Kitchen,Appliances,Air Fryer 5.5L,58,1,0%,58,28,30,51.94,33,Express,14,Apple Pay,Delivered
ORD-004710,6/7/2023,2023,6,Q2,Summer,CUST-07305,Female,Regular,Europe,Spain,Books & Media,Software,Antivirus Pro,43,2,0%,86,39,47,54.3,8,Economy,13,Debit Card,Cancelled
ORD-004711,5/25/2024,2024,5,Q2,Spring,CUST-04813,Female,Regular,Middle East,Jordan,Home & Kitchen,Appliances,Coffee Maker,91,2,50%,91,125,-34,-37.76,4,Economy,10,Google Pay,Delivered
ORD-004712,7/22/2023,2023,7,Q3,Summer,CUST-01896,Male,Regular,Middle East,UAE,Home & Kitchen,Appliances,Coffee Maker,129,2,5%,245,156,90,36.58,2,Economy,10,Cash on Delivery,Cancelled
ORD-004713,7/3/2024,2024,7,Q3,Summer,CUST-03005,Male,VIP,North America,Canada,Electronics,Headphones,Bose QC45,76,4,5%,290,187,103,35.55,92,Overnight,3,Bank Transfer,Delivered
ORD-004714,10/15/2022,2022,10,Q4,Fall,CUST-01606,Male,Regular,Middle East,Kuwait,Electronics,Headphones,Bose QC45,182,5,0%,908,451,457,50.34,46,Express,14,Apple Pay,Delivered
ORD-004715,3/15/2023,2023,3,Q1,Spring,CUST-03647,Male,New,Asia,Singapore,Home & Kitchen,Appliances,Air Fryer 5.5L,109,4,30%,306,247,59,19.22,50,Express,19,Credit Card,Delivered
ORD-004716,1/29/2024,2024,1,Q1,Winter,CUST-07018,Female,New,North America,Mexico,Books & Media,Books,Rich Dad Poor Dad,23,1,0%,23,16,7,29.28,16,Standard,6,Bank Transfer,Returned
ORD-004717,10/20/2023,2023,10,Q4,Fall,CUST-01508,Male,Premium,Middle East,Jordan,Electronics,Smartphones,OnePlus 11,430,1,15%,366,283,83,22.56,63,Overnight,7,Debit Card,Processing
ORD-004718,10/29/2022,2022,10,Q4,Fall,CUST-02815,Male,VIP,Europe,Italy,Clothing,Footwear,Nike Air Max,196,1,50%,98,98,0,0.3,79,Overnight,7,PayPal,Delivered
ORD-004719,11/8/2023,2023,11,Q4,Fall,CUST-06094,Female,Regular,Europe,France,Home & Kitchen,Kitchen Tools,Cutting Board Set,133,1,5%,126,80,46,36.73,5,Economy,9,Bank Transfer,Delivered
ORD-004720,2/6/2021,2021,2,Q1,Winter,CUST-04115,Female,New,Europe,Germany,Clothing,Women's Wear,High-Waist Jeans,114,3,25%,257,220,36,14.17,8,Economy,6,Debit Card,Delivered
ORD-004721,5/21/2022,2022,5,Q2,Spring,CUST-02874,Female,Premium,Asia,China,Home & Kitchen,Appliances,Blender Pro,127,1,10%,114,85,30,25.8,2,Economy,20,Debit Card,Returned
ORD-004722,8/19/2022,2022,8,Q3,Summer,CUST-03240,Female,New,North America,USA,Books & Media,Software,Photo Editing Suite,156,2,50%,156,189,-34,-21.77,74,Overnight,7,Debit Card,Delivered
ORD-004723,4/23/2023,2023,4,Q2,Spring,CUST-02526,Male,Premium,North America,Mexico,Books & Media,Books,Atomic Habits,33,1,0%,33,17,16,48.31,24,Express,4,Credit Card,Processing
ORD-004724,8/15/2024,2024,8,Q3,Summer,CUST-07500,Male,Regular,Asia,China,Beauty & Health,Supplements,Vitamin D3,38,3,0%,115,78,37,32.21,15,Standard,14,Credit Card,Delivered
ORD-004725,11/26/2022,2022,11,Q4,Fall,CUST-01618,Male,Premium,North America,Canada,Beauty & Health,Supplements,Vitamin D3,57,1,0%,57,26,32,54.95,90,Overnight,10,Debit Card,Returned
ORD-004726,3/30/2023,2023,3,Q1,Spring,CUST-05252,Male,Premium,North America,Mexico,Home & Kitchen,Appliances,Blender Pro,241,3,30%,507,517,-10,-1.96,5,Economy,8,Cash on Delivery,Delivered
ORD-004727,4/13/2022,2022,4,Q2,Spring,CUST-03863,Female,New,Europe,Italy,Books & Media,Books,Rich Dad Poor Dad,15,1,5%,14,10,4,28.34,89,Overnight,14,Bank Transfer,Delivered
ORD-004728,3/6/2024,2024,3,Q1,Spring,CUST-02231,Female,VIP,Middle East,Kuwait,Beauty & Health,Supplements,Collagen Peptides,74,1,0%,74,34,40,54.55,53,Overnight,10,Google Pay,Delivered
ORD-004729,1/24/2023,2023,1,Q1,Winter,CUST-02059,Male,New,Europe,Italy,Beauty & Health,Skincare,Hyaluronic Acid,65,5,25%,242,232,10,4.01,31,Express,8,Google Pay,Processing
ORD-004730,9/22/2023,2023,9,Q3,Fall,CUST-01102,Female,Regular,North America,Canada,Beauty & Health,Supplements,Vitamin D3,44,1,0%,44,25,20,44.81,6,Standard,3,Apple Pay,Delivered
ORD-004731,10/8/2023,2023,10,Q4,Fall,CUST-05210,Female,New,Middle East,Kuwait,Books & Media,Books,The Psychology of Money,14,1,0%,14,9,5,34.66,46,Express,14,Apple Pay,Returned
ORD-004732,11/15/2023,2023,11,Q4,Fall,CUST-06536,Male,VIP,Asia,South Korea,Beauty & Health,Skincare,Sunscreen SPF50,14,2,15%,24,15,9,38.81,6,Economy,10,Bank Transfer,Delivered
ORD-004733,1/20/2024,2024,1,Q1,Winter,CUST-05724,Female,Premium,Europe,Italy,Beauty & Health,Supplements,Multivitamin Pack,68,7,30%,335,335,0,0.13,9,Economy,14,Bank Transfer,Delivered
ORD-004734,5/27/2024,2024,5,Q2,Spring,CUST-06011,Female,Regular,Europe,Germany,Electronics,Smartphones,Samsung Galaxy S23,474,6,15%,2417,1691,725,30.01,39,Express,9,Google Pay,Delivered
ORD-004735,5/25/2023,2023,5,Q2,Spring,CUST-05413,Female,VIP,Europe,Italy,Home & Kitchen,Appliances,Microwave Oven,71,2,0%,142,90,51,36.27,65,Overnight,9,Apple Pay,Processing
ORD-004736,4/13/2023,2023,4,Q2,Spring,CUST-05292,Male,New,Europe,Italy,Home & Kitchen,Furniture,Study Desk,461,3,10%,1244,672,572,45.95,13,Standard,13,Cash on Delivery,Delivered
ORD-004737,4/2/2024,2024,4,Q2,Spring,CUST-02061,Female,Regular,North America,Canada,Clothing,Men's Wear,Hoodie Sweatshirt,78,1,10%,70,42,28,40.26,98,Overnight,8,Google Pay,Delivered
ORD-004738,5/16/2024,2024,5,Q2,Spring,CUST-02641,Female,Premium,North America,USA,Clothing,Women's Wear,Blouse Top,36,4,15%,123,67,57,46.07,13,Standard,10,Credit Card,Processing
ORD-004739,9/5/2024,2024,9,Q3,Fall,CUST-05103,Male,Premium,Europe,Germany,Clothing,Women's Wear,Yoga Pants,81,5,5%,383,297,85,22.27,18,Standard,10,PayPal,Delivered
ORD-004740,10/9/2022,2022,10,Q4,Fall,CUST-01184,Female,New,Asia,South Korea,Clothing,Footwear,Converse Chuck Taylor,69,1,15%,59,42,17,28.53,61,Overnight,22,Bank Transfer,Cancelled
ORD-004741,2/14/2022,2022,2,Q1,Winter,CUST-06633,Female,VIP,North America,Canada,Books & Media,Books,The Psychology of Money,22,1,30%,15,14,1,6.3,50,Overnight,3,Credit Card,Returned
ORD-004742,8/16/2023,2023,8,Q3,Summer,CUST-02338,Female,VIP,North America,USA,Books & Media,Books,Rich Dad Poor Dad,30,4,50%,60,79,-19,-31.36,14,Standard,7,PayPal,Delivered
ORD-004743,4/21/2024,2024,4,Q2,Spring,CUST-01498,Female,New,Europe,Spain,Beauty & Health,Supplements,Multivitamin Pack,67,3,30%,141,134,6,4.53,4,Economy,6,Bank Transfer,Delivered
ORD-004744,4/2/2021,2021,4,Q2,Spring,CUST-05197,Male,Regular,Asia,South Korea,Clothing,Women's Wear,Maxi Skirt,130,1,10%,117,83,34,29.34,93,Overnight,20,Google Pay,Delivered
ORD-004745,1/21/2022,2022,1,Q1,Winter,CUST-02946,Male,Regular,North America,Mexico,Beauty & Health,Skincare,Retinol Night Cream,13,2,40%,15,12,3,19.93,71,Overnight,5,Google Pay,Processing
ORD-004746,5/15/2023,2023,5,Q2,Spring,CUST-06257,Female,Regular,Europe,Italy,Clothing,Men's Wear,Hoodie Sweatshirt,67,1,40%,40,31,9,22.66,48,Express,9,Bank Transfer,Processing
ORD-004747,12/23/2022,2022,12,Q4,Winter,CUST-02205,Male,Regular,Europe,UK,Books & Media,Software,Adobe Creative Cloud,187,1,15%,159,139,20,12.7,4,Economy,10,PayPal,Delivered
ORD-004748,9/10/2023,2023,9,Q3,Fall,CUST-07769,Male,Premium,North America,Mexico,Books & Media,Books,Atomic Habits,39,2,25%,58,50,8,14.13,37,Express,5,PayPal,Delivered
ORD-004749,5/10/2023,2023,5,Q2,Spring,CUST-06958,Female,Premium,North America,Mexico,Clothing,Men's Wear,Hoodie Sweatshirt,68,2,5%,129,87,42,32.84,8,Economy,5,Credit Card,Delivered
ORD-004750,7/16/2024,2024,7,Q3,Summer,CUST-06609,Female,Regular,North America,Mexico,Home & Kitchen,Kitchen Tools,Mixing Bowl Set,97,1,30%,68,63,5,7.26,26,Express,4,Cash on Delivery,Delivered
ORD-004751,5/29/2023,2023,5,Q2,Spring,CUST-03864,Male,Regular,North America,Canada,Electronics,Laptops,HP Spectre x360,1365,3,50%,2048,1941,107,5.21,18,Standard,4,Google Pay,Delivered
ORD-004752,7/1/2023,2023,7,Q3,Summer,CUST-03010,Male,Regular,Asia,Singapore,Home & Kitchen,Appliances,Coffee Maker,154,6,20%,739,436,303,41.05,8,Standard,17,Debit Card,Delivered
ORD-004753,1/21/2023,2023,1,Q1,Winter,CUST-04180,Male,Regular,North America,Mexico,Home & Kitchen,Appliances,Coffee Maker,235,2,5%,446,305,140,31.49,7,Economy,4,Bank Transfer,Delivered
ORD-004754,12/30/2021,2021,12,Q4,Winter,CUST-01988,Female,Regular,North America,Canada,Clothing,Women's Wear,Maxi Skirt,66,3,20%,158,109,49,31.05,3,Economy,7,Cash on Delivery,Delivered
ORD-004755,10/18/2022,2022,10,Q4,Fall,CUST-01382,Female,Regular,Asia,India,Electronics,Laptops,MacBook Air M2,1139,1,0%,1139,823,317,27.79,18,Standard,12,Debit Card,Delivered
ORD-004756,6/21/2023,2023,6,Q2,Summer,CUST-03943,Male,Premium,North America,Mexico,Books & Media,Books,Atomic Habits,11,2,40%,13,11,2,12.26,44,Express,7,Credit Card,Cancelled
ORD-004757,12/3/2021,2021,12,Q4,Winter,CUST-07733,Male,Regular,Europe,Germany,Home & Kitchen,Furniture,Bedside Table,209,3,25%,469,282,187,39.9,7,Economy,13,Bank Transfer,Delivered
ORD-004758,8/23/2023,2023,8,Q3,Summer,CUST-02200,Female,Regular,North America,Mexico,Clothing,Footwear,Adidas Ultraboost,157,1,25%,118,91,26,22.43,60,Overnight,7,Apple Pay,Delivered
ORD-004759,4/17/2023,2023,4,Q2,Spring,CUST-02103,Female,New,North America,Canada,Electronics,Laptops,HP Spectre x360,1551,3,0%,4653,3041,1612,34.65,96,Overnight,8,Google Pay,Cancelled
ORD-004760,6/8/2023,2023,6,Q2,Summer,CUST-03528,Male,Regular,North America,Canada,Clothing,Men's Wear,Chino Pants,65,2,5%,123,59,64,52.22,18,Standard,3,Bank Transfer,Delivered
ORD-004761,11/25/2022,2022,11,Q4,Fall,CUST-06943,Female,VIP,North America,Canada,Electronics,Laptops,Lenovo ThinkPad X1,833,3,40%,1499,1627,-128,-8.52,6,Standard,5,Debit Card,Delivered
ORD-004762,6/16/2024,2024,6,Q2,Summer,CUST-02762,Female,New,Europe,UK,Books & Media,Software,VPN Premium 1Y,138,3,5%,392,221,171,43.66,8,Economy,14,PayPal,Delivered
ORD-004763,11/30/2021,2021,11,Q4,Fall,CUST-03619,Female,Premium,Middle East,Jordan,Home & Kitchen,Furniture,Bedside Table,380,2,30%,531,419,112,21.07,12,Standard,8,Debit Card,Returned
ORD-004764,4/10/2024,2024,4,Q2,Spring,CUST-03664,Female,Regular,Asia,Singapore,Books & Media,Software,Antivirus Pro,74,1,0%,74,49,25,33.59,4,Economy,13,Google Pay,Cancelled
ORD-004765,10/7/2024,2024,10,Q4,Fall,CUST-05197,Male,Regular,Europe,Italy,Clothing,Footwear,Adidas Ultraboost,108,7,10%,682,385,296,43.46,21,Express,9,Credit Card,Delivered
ORD-004766,12/8/2021,2021,12,Q4,Winter,CUST-06688,Male,Regular,North America,USA,Home & Kitchen,Appliances,Air Fryer 5.5L,152,7,5%,1008,649,359,35.59,4,Economy,6,Cash on Delivery,Returned
ORD-004767,1/7/2023,2023,1,Q1,Winter,CUST-01844,Female,New,Asia,South Korea,Electronics,Headphones,AirPods Pro,150,5,40%,449,475,-26,-5.78,38,Express,16,Apple Pay,Delivered
ORD-004768,3/2/2023,2023,3,Q1,Spring,CUST-02874,Male,New,Middle East,UAE,Books & Media,Books,Thinking Fast and Slow,33,2,30%,47,37,9,19.87,4,Economy,11,Credit Card,Processing
ORD-004769,8/31/2023,2023,8,Q3,Summer,CUST-01497,Male,Premium,Asia,South Korea,Books & Media,Software,VPN Premium 1Y,181,4,10%,652,412,240,36.85,84,Overnight,25,Bank Transfer,Delivered
ORD-004770,8/13/2021,2021,8,Q3,Summer,CUST-07624,Male,Regular,Middle East,Egypt,Clothing,Footwear,Adidas Ultraboost,192,2,50%,192,229,-38,-19.59,6,Economy,17,Cash on Delivery,Delivered
ORD-004771,6/12/2022,2022,6,Q2,Summer,CUST-06853,Male,New,North America,Mexico,Home & Kitchen,Kitchen Tools,Knife Block Set,71,1,30%,50,49,0,0.99,4,Economy,8,PayPal,Delivered
ORD-004772,12/22/2022,2022,12,Q4,Winter,CUST-02808,Male,New,Middle East,Egypt,Electronics,Tablets,Amazon Fire HD 10,542,2,0%,1085,541,543,50.09,18,Standard,12,Credit Card,Delivered
ORD-004773,12/8/2022,2022,12,Q4,Winter,CUST-03281,Female,Regular,North America,Canada,Beauty & Health,Skincare,Retinol Night Cream,25,1,20%,20,15,6,28.75,35,Express,7,Cash on Delivery,Cancelled
ORD-004774,4/12/2022,2022,4,Q2,Spring,CUST-02090,Female,Premium,Asia,China,Books & Media,Software,VPN Premium 1Y,80,1,0%,80,47,33,41.4,38,Express,21,Bank Transfer,Delivered
ORD-004775,4/18/2023,2023,4,Q2,Spring,CUST-01297,Female,Premium,North America,USA,Home & Kitchen,Kitchen Tools,Mixing Bowl Set,143,7,25%,749,572,177,23.69,45,Express,3,Cash on Delivery,Delivered
ORD-004776,2/20/2022,2022,2,Q1,Winter,CUST-05348,Female,Regular,Asia,Japan,Home & Kitchen,Furniture,Bookshelf 5-Tier,105,7,50%,369,387,-19,-5.12,39,Express,16,Bank Transfer,Returned
ORD-004777,11/14/2023,2023,11,Q4,Fall,CUST-03053,Male,Regular,Europe,France,Electronics,Tablets,Lenovo Tab P12,726,3,5%,2068,1128,940,45.46,26,Express,9,Bank Transfer,Delivered
ORD-004778,9/9/2023,2023,9,Q3,Fall,CUST-05468,Female,New,Europe,Italy,Books & Media,Books,Atomic Habits,32,4,0%,129,60,70,53.9,15,Standard,6,Cash on Delivery,Cancelled
ORD-004779,2/4/2022,2022,2,Q1,Winter,CUST-06695,Male,Regular,Europe,France,Clothing,Footwear,Adidas Ultraboost,138,2,15%,234,187,47,19.91,97,Overnight,12,Cash on Delivery,Returned
ORD-004780,10/17/2023,2023,10,Q4,Fall,CUST-06024,Male,New,Middle East,Kuwait,Home & Kitchen,Appliances,Coffee Maker,235,2,10%,422,317,105,24.86,8,Economy,11,PayPal,Delivered
ORD-004781,2/7/2024,2024,2,Q1,Winter,CUST-07891,Male,Regular,Middle East,UAE,Books & Media,Software,Microsoft Office 365,50,1,5%,47,27,20,42.33,10,Economy,10,Debit Card,Delivered
ORD-004782,10/13/2023,2023,10,Q4,Fall,CUST-04986,Male,Regular,Europe,Germany,Home & Kitchen,Kitchen Tools,Storage Container Set,118,2,50%,118,123,-5,-4.66,26,Express,13,Debit Card,Returned
ORD-004783,1/23/2023,2023,1,Q1,Winter,CUST-05392,Male,Premium,Middle East,Kuwait,Electronics,Headphones,JBL Tune 760NC,87,1,50%,43,61,-17,-39.88,9,Standard,15,Google Pay,Delivered
ORD-004784,8/21/2023,2023,8,Q3,Summer,CUST-04400,Male,Premium,Europe,Germany,Electronics,Headphones,Bose QC45,174,6,10%,938,595,343,36.55,4,Economy,5,Debit Card,Returned
ORD-004785,5/11/2023,2023,5,Q2,Spring,CUST-06156,Female,VIP,North America,Canada,Electronics,Headphones,JBL Tune 760NC,198,4,10%,711,554,158,22.18,14,Standard,7,Apple Pay,Delivered
ORD-004786,2/14/2023,2023,2,Q1,Winter,CUST-07425,Male,Regular,Europe,Spain,Clothing,Footwear,Vans Old Skool,123,1,40%,74,77,-3,-3.62,19,Standard,12,PayPal,Delivered
ORD-004787,10/30/2021,2021,10,Q4,Fall,CUST-01174,Female,VIP,North America,Mexico,Clothing,Women's Wear,Maxi Skirt,132,1,10%,118,83,36,30.26,7,Economy,10,Google Pay,Processing
ORD-004788,1/24/2023,2023,1,Q1,Winter,CUST-07721,Male,Premium,Asia,India,Beauty & Health,Skincare,Vitamin C Serum,12,1,0%,12,8,4,33.08,49,Express,15,Debit Card,Returned
ORD-004789,11/2/2023,2023,11,Q4,Fall,CUST-05162,Female,New,Europe,Germany,Books & Media,Software,Adobe Creative Cloud,250,3,0%,750,393,356,47.52,7,Standard,13,Bank Transfer,Delivered
ORD-004790,10/3/2021,2021,10,Q4,Fall,CUST-02306,Female,Regular,Middle East,UAE,Books & Media,Software,VPN Premium 1Y,219,1,25%,164,100,65,39.42,99,Overnight,14,Apple Pay,Returned
ORD-004791,10/2/2022,2022,10,Q4,Fall,CUST-02635,Female,Regular,Europe,Italy,Home & Kitchen,Kitchen Tools,Storage Container Set,144,2,50%,144,152,-8,-5.35,14,Standard,10,Debit Card,Delivered
ORD-004792,4/10/2022,2022,4,Q2,Spring,CUST-06940,Male,Regular,Europe,UK,Home & Kitchen,Furniture,Bedside Table,376,1,50%,188,263,-74,-39.52,17,Standard,12,Debit Card,Delivered
ORD-004793,6/24/2024,2024,6,Q2,Summer,CUST-07927,Male,Regular,Europe,Italy,Home & Kitchen,Appliances,Coffee Maker,189,4,0%,757,531,226,29.86,9,Economy,10,Google Pay,Delivered
ORD-004794,6/4/2022,2022,6,Q2,Summer,CUST-02523,Male,VIP,North America,Mexico,Clothing,Women's Wear,Yoga Pants,96,2,0%,193,112,80,41.78,34,Express,8,PayPal,Returned
ORD-004795,12/30/2022,2022,12,Q4,Winter,CUST-02579,Male,Premium,Asia,India,Clothing,Footwear,Adidas Ultraboost,187,4,5%,709,538,171,24.16,3,Economy,12,Google Pay,Delivered
ORD-004796,5/23/2023,2023,5,Q2,Spring,CUST-05384,Male,Premium,Middle East,UAE,Beauty & Health,Skincare,Vitamin C Serum,72,1,0%,72,39,33,46.06,29,Express,17,Debit Card,Delivered
ORD-004797,11/18/2023,2023,11,Q4,Fall,CUST-03431,Male,Regular,Middle East,Jordan,Electronics,Smartphones,Samsung Galaxy S23,1093,2,50%,1093,1494,-402,-36.76,3,Economy,11,Debit Card,Returned
ORD-004798,9/19/2022,2022,9,Q3,Fall,CUST-01690,Male,Regular,Middle East,Saudi Arabia,Books & Media,Software,Photo Editing Suite,146,2,5%,278,139,139,50.02,35,Express,16,Bank Transfer,Returned
ORD-004799,5/12/2023,2023,5,Q2,Spring,CUST-01208,Female,New,Europe,UK,Home & Kitchen,Furniture,Bedside Table,257,1,0%,257,147,110,42.83,40,Express,5,Bank Transfer,Delivered
ORD-004800,8/24/2022,2022,8,Q3,Summer,CUST-04808,Male,Regular,North America,Mexico,Home & Kitchen,Kitchen Tools,Knife Block Set,40,2,0%,81,44,37,45.9,58,Overnight,7,PayPal,Returned
ORD-004801,6/19/2021,2021,6,Q2,Summer,CUST-02153,Male,Regular,Asia,China,Home & Kitchen,Kitchen Tools,Cutting Board Set,22,4,0%,86,44,42,48.97,67,Overnight,17,Google Pay,Delivered
ORD-004802,5/21/2022,2022,5,Q2,Spring,CUST-03510,Male,Regular,Asia,Singapore,Books & Media,Software,Antivirus Pro,53,1,40%,32,28,4,13.69,64,Overnight,22,Credit Card,Delivered
ORD-004803,9/15/2023,2023,9,Q3,Fall,CUST-01934,Female,New,Middle East,Kuwait,Books & Media,Books,The Psychology of Money,11,4,25%,32,25,7,22.57,39,Express,14,Cash on Delivery,Delivered
ORD-004804,1/20/2024,2024,1,Q1,Winter,CUST-02427,Female,New,Asia,Singapore,Clothing,Men's Wear,Chino Pants,93,2,0%,186,109,77,41.29,28,Express,16,Credit Card,Returned
ORD-004805,7/8/2022,2022,7,Q3,Summer,CUST-03275,Female,Premium,Middle East,UAE,Home & Kitchen,Appliances,Microwave Oven,166,3,0%,497,242,256,51.42,12,Standard,12,Credit Card,Delivered
ORD-004806,10/19/2023,2023,10,Q4,Fall,CUST-05588,Male,Regular,Asia,Japan,Electronics,Tablets,Huawei MatePad 11,266,1,25%,200,135,65,32.35,15,Standard,23,PayPal,Delivered
ORD-004807,4/26/2024,2024,4,Q2,Spring,CUST-04629,Female,Premium,North America,Mexico,Electronics,Laptops,ASUS ZenBook,639,1,30%,448,413,35,7.82,8,Economy,7,Google Pay,Delivered
ORD-004808,9/16/2024,2024,9,Q3,Fall,CUST-01221,Female,Regular,North America,USA,Home & Kitchen,Furniture,Office Chair,370,5,30%,1297,1112,185,14.26,3,Economy,6,Google Pay,Delivered
ORD-004809,10/11/2023,2023,10,Q4,Fall,CUST-05090,Male,New,Middle East,Jordan,Books & Media,Software,Photo Editing Suite,50,7,20%,283,161,122,43.11,22,Express,15,Debit Card,Delivered
